date,round,home_team,home_score,away_team,away_score,home_result
8/1/18,Round ,Seattle Mariners,2,Houston Astros,5,-3
8/1/18,Round ,Los Angeles Dodgers,,Milwaukee Brewers,,0
8/1/18,Round ,Washington Nationals,5,New York Mets,3,2
8/1/18,Round ,New York Yankees,5,Baltimore Orioles,7,-2
8/1/18,Round ,Detroit Tigers,7,Cincinnati Reds,4,3
8/1/18,Round ,Pittsburgh Pirates,2,Chicago Cubs,9,-7
8/1/18,Round ,Tampa Bay Rays,7,Los Angeles Angels,2,5
8/1/18,Round ,Atlanta Braves,,Miami Marlins,,0
8/2/18,Round ,Chicago White Sox,5,Kansas City Royals,10,-5
8/2/18,Round ,St. Louis Cardinals,6,Colorado Rockies,3,3
8/2/18,Round ,Los Angeles Dodgers,6,Milwaukee Brewers,4,2
8/2/18,Round ,Tampa Bay Rays,4,Los Angeles Angels,2,2
8/2/18,Round ,Washington Nationals,10,Cincinnati Reds,4,6
8/2/18,Round ,Philadelphia Phillies,5,Miami Marlins,2,3
8/2/18,Round ,New York Mets,2,Atlanta Braves,4,-2
8/2/18,Round ,Boston Red Sox,15,New York Yankees,7,8
8/3/18,Round ,Texas Rangers,17,Baltimore Orioles,8,9
8/3/18,Round ,Chicago Cubs,1,San Diego Padres,6,-5
8/3/18,Round ,Los Angeles Dodgers,21,Milwaukee Brewers,5,16
8/3/18,Round ,Arizona Diamondbacks,1,San Francisco Giants,8,-7
8/3/18,Round ,Seattle Mariners,3,Toronto Blue Jays,7,-4
8/3/18,Round ,Washington Nationals,,Cincinnati Reds,,0
8/3/18,Round ,Philadelphia Phillies,5,Miami Marlins,1,4
8/3/18,Round ,Pittsburgh Pirates,7,St. Louis Cardinals,6,1
8/3/18,Round ,New York Mets,1,Atlanta Braves,2,-1
8/3/18,Round ,Tampa Bay Rays,2,Chicago White Sox,3,-1
8/3/18,Round ,Cleveland Indians,4,Los Angeles Angels,7,-3
8/3/18,Round ,Boston Red Sox,4,New York Yankees,1,3
8/4/18,Round ,Texas Rangers,11,Baltimore Orioles,3,8
8/4/18,Round ,Milwaukee Brewers,5,Colorado Rockies,3,2
8/4/18,Round ,Minnesota Twins,6,Kansas City Royals,4,2
8/4/18,Round ,Arizona Diamondbacks,6,San Francisco Giants,3,3
8/4/18,Round ,Oakland Athletics,1,Detroit Tigers,0,1
8/4/18,Round ,Los Angeles Dodgers,1,Houston Astros,2,-1
8/4/18,Round ,Seattle Mariners,2,Toronto Blue Jays,7,-5
8/4/18,Round ,Chicago Cubs,5,San Diego Padres,4,1
8/4/18,Round ,Boston Red Sox,4,New York Yankees,1,3
8/4/18,Round ,Tampa Bay Rays,1,Chicago White Sox,2,-1
8/4/18,Round ,Washington Nationals,1,Cincinnati Reds,7,-6
8/4/18,Round ,Philadelphia Phillies,8,Miami Marlins,3,5
8/4/18,Round ,Pittsburgh Pirates,4,St. Louis Cardinals,8,-4
8/4/18,Round ,New York Mets,3,Atlanta Braves,0,3
8/4/18,Round ,Cleveland Indians,3,Los Angeles Angels,0,3
8/5/18,Round ,Texas Rangers,3,Baltimore Orioles,1,2
8/5/18,Round ,Arizona Diamondbacks,9,San Francisco Giants,3,6
8/5/18,Round ,Oakland Athletics,2,Detroit Tigers,1,1
8/5/18,Round ,Los Angeles Dodgers,3,Houston Astros,2,1
8/5/18,Round ,Seattle Mariners,1,Toronto Blue Jays,5,-4
8/5/18,Round ,Boston Red Sox,,New York Yankees,,0
8/5/18,Round ,New York Mets,4,Atlanta Braves,5,-1
8/5/18,Round ,Tampa Bay Rays,7,Chicago White Sox,8,-1
8/5/18,Round ,Cleveland Indians,4,Los Angeles Angels,3,1
8/5/18,Round ,Washington Nationals,2,Cincinnati Reds,1,1
8/5/18,Round ,Philadelphia Phillies,5,Miami Marlins,3,2
8/5/18,Round ,Pittsburgh Pirates,1,St. Louis Cardinals,2,-1
8/5/18,Round ,Milwaukee Brewers,4,Colorado Rockies,5,-1
8/5/18,Round ,Minnesota Twins,6,Kansas City Royals,5,1
8/5/18,Round ,Chicago Cubs,6,San Diego Padres,10,-4
8/6/18,Round ,New York Mets,6,Cincinnati Reds,4,2
8/6/18,Round ,Cleveland Indians,10,Minnesota Twins,0,10
8/6/18,Round ,Miami Marlins,2,St. Louis Cardinals,1,1
8/7/18,Round ,Texas Rangers,3,Seattle Mariners,4,-1
8/7/18,Round ,Chicago White Sox,,New York Yankees,,0
8/7/18,Round ,Kansas City Royals,1,Chicago Cubs,3,-2
8/7/18,Round ,Colorado Rockies,2,Pittsburgh Pirates,0,2
8/7/18,Round ,Arizona Diamondbacks,2,Philadelphia Phillies,2,0
8/7/18,Round ,Los Angeles Angels,6,Detroit Tigers,2,4
8/7/18,Round ,San Francisco Giants,1,Houston Astros,3,-2
8/7/18,Round ,Washington Nationals,8,Atlanta Braves,3,5
8/7/18,Round ,Toronto Blue Jays,7,Boston Red Sox,10,-3
8/7/18,Round ,Tampa Bay Rays,4,Baltimore Orioles,3,1
8/7/18,Round ,New York Mets,1,Cincinnati Reds,6,-5
8/7/18,Round ,Cleveland Indians,2,Minnesota Twins,3,-1
8/7/18,Round ,Miami Marlins,2,St. Louis Cardinals,3,-1
8/8/18,Round ,Texas Rangers,11,Seattle Mariners,4,7
8/8/18,Round ,Chicago White Sox,3,New York Yankees,4,-1
8/8/18,Round ,Milwaukee Brewers,5,San Diego Padres,11,-6
8/8/18,Round ,Kansas City Royals,,Chicago Cubs,,0
8/8/18,Round ,Colorado Rockies,2,Pittsburgh Pirates,10,-8
8/8/18,Round ,Arizona Diamondbacks,2,Philadelphia Phillies,5,-3
8/8/18,Round ,Oakland Athletics,2,Los Angeles Dodgers,4,-2
8/8/18,Round ,Los Angeles Angels,11,Detroit Tigers,5,6
8/8/18,Round ,New York Mets,8,Cincinnati Reds,0,8
8/8/18,Round ,Washington Nationals,3,Atlanta Braves,8,-5
8/8/18,Round ,Toronto Blue Jays,5,Boston Red Sox,10,-5
8/8/18,Round ,Tampa Bay Rays,4,Baltimore Orioles,5,-1
8/8/18,Round ,Cleveland Indians,5,Minnesota Twins,2,3
8/8/18,Round ,Miami Marlins,1,St. Louis Cardinals,7,-6
8/9/18,Round ,Chicago White Sox,3,New York Yankees,7,-4
8/9/18,Round ,Milwaukee Brewers,8,San Diego Padres,4,4
8/9/18,Round ,Kansas City Royals,9,Chicago Cubs,0,9
8/9/18,Round ,Oakland Athletics,3,Los Angeles Dodgers,2,1
8/9/18,Round ,Washington Nationals,6,Atlanta Braves,3,3
8/9/18,Round ,Cleveland Indians,5,Minnesota Twins,4,1
8/9/18,Round ,New York Yankees,7,Texas Rangers,3,4
8/9/18,Round ,Toronto Blue Jays,8,Boston Red Sox,5,3
8/9/18,Round ,Tampa Bay Rays,5,Baltimore Orioles,4,1
8/10/18,Round ,Houston Astros,6,Seattle Mariners,8,-2
8/10/18,Round ,Colorado Rockies,5,Los Angeles Dodgers,8,-3
8/10/18,Round ,San Francisco Giants,5,Pittsburgh Pirates,10,-5
8/10/18,Round ,Chicago Cubs,3,Washington Nationals,2,1
8/10/18,Round ,Baltimore Orioles,12,Boston Red Sox,19,-7
8/10/18,Round ,New York Yankees,7,Texas Rangers,12,-5
8/10/18,Round ,Toronto Blue Jays,,Tampa Bay Rays,,0
8/10/18,Round ,Cincinnati Reds,3,Arizona Diamondbacks,0,3
8/10/18,Round ,Detroit Tigers,5,Minnesota Twins,3,2
8/10/18,Round ,Miami Marlins,2,New York Mets,6,-4
8/10/18,Round ,Atlanta Braves,10,Milwaukee Brewers,1,9
8/11/18,Round ,Chicago White Sox,1,Cleveland Indians,0,1
8/11/18,Round ,Houston Astros,2,Seattle Mariners,5,-3
8/11/18,Round ,Kansas City Royals,3,St. Louis Cardinals,8,-5
8/11/18,Round ,Colorado Rockies,5,Los Angeles Dodgers,4,1
8/11/18,Round ,Los Angeles Angels,4,Oakland Athletics,3,1
8/11/18,Round ,San Diego Padres,2,Philadelphia Phillies,0,2
8/11/18,Round ,San Francisco Giants,13,Pittsburgh Pirates,10,3
8/11/18,Round ,New York Yankees,5,Texas Rangers,3,2
8/11/18,Round ,Chicago Cubs,4,Washington Nationals,9,-5
8/11/18,Round ,Toronto Blue Jays,1,Tampa Bay Rays,3,-2
8/11/18,Round ,Detroit Tigers,3,Minnesota Twins,4,-1
8/11/18,Round ,Cincinnati Reds,6,Arizona Diamondbacks,3,3
8/11/18,Round ,Baltimore Orioles,4,Boston Red Sox,6,-2
8/11/18,Round ,Atlanta Braves,2,Milwaukee Brewers,4,-2
8/11/18,Round ,Miami Marlins,4,New York Mets,3,1
8/12/18,Round ,Colorado Rockies,3,Los Angeles Dodgers,2,1
8/12/18,Round ,San Diego Padres,1,Philadelphia Phillies,5,-4
8/12/18,Round ,San Francisco Giants,4,Pittsburgh Pirates,3,1
8/12/18,Round ,Los Angeles Angels,7,Oakland Athletics,8,-1
8/12/18,Round ,Chicago Cubs,,Washington Nationals,,0
8/12/18,Round ,Baltimore Orioles,1,Boston Red Sox,4,-3
8/12/18,Round ,New York Yankees,7,Texas Rangers,2,5
8/12/18,Round ,Toronto Blue Jays,2,Tampa Bay Rays,1,1
8/12/18,Round ,Cincinnati Reds,2,Arizona Diamondbacks,9,-7
8/12/18,Round ,Detroit Tigers,4,Minnesota Twins,2,2
8/12/18,Round ,Miami Marlins,3,New York Mets,4,-1
8/12/18,Round ,Atlanta Braves,8,Milwaukee Brewers,7,1
8/12/18,Round ,Chicago White Sox,7,Cleveland Indians,9,-2
8/12/18,Round ,Houston Astros,3,Seattle Mariners,4,-1
8/12/18,Round ,Kansas City Royals,2,St. Louis Cardinals,8,-6
8/13/18,Round ,Detroit Tigers,9,Chicago White Sox,5,4
8/13/18,Round ,Cincinnati Reds,3,Cleveland Indians,10,-7
8/13/18,Round ,Atlanta Braves,9,Miami Marlins,1,8
8/14/18,Round ,Texas Rangers,5,Arizona Diamondbacks,3,2
8/14/18,Round ,St. Louis Cardinals,7,Washington Nationals,6,1
8/14/18,Round ,Kansas City Royals,3,Toronto Blue Jays,1,2
8/14/18,Round ,Oakland Athletics,7,Seattle Mariners,6,1
8/14/18,Round ,San Diego Padres,3,Los Angeles Angels,6,-3
8/14/18,Round ,Los Angeles Dodgers,2,San Francisco Giants,5,-3
8/14/18,Round ,Chicago Cubs,,Milwaukee Brewers,,0
8/14/18,Round ,Philadelphia Phillies,1,Boston Red Sox,2,-1
8/14/18,Round ,Baltimore Orioles,6,New York Mets,3,3
8/14/18,Round ,New York Yankees,4,Tampa Bay Rays,1,3
8/14/18,Round ,Detroit Tigers,3,Chicago White Sox,6,-3
8/14/18,Round ,Cincinnati Reds,1,Cleveland Indians,8,-7
8/14/18,Round ,Atlanta Braves,10,Miami Marlins,6,4
8/15/18,Round ,Texas Rangers,4,Arizona Diamondbacks,6,-2
8/15/18,Round ,Houston Astros,1,Colorado Rockies,5,-4
8/15/18,Round ,Minnesota Twins,5,Pittsburgh Pirates,2,3
8/15/18,Round ,Kansas City Royals,5,Toronto Blue Jays,6,-1
8/15/18,Round ,St. Louis Cardinals,6,Washington Nationals,4,2
8/15/18,Round ,Oakland Athletics,3,Seattle Mariners,2,1
8/15/18,Round ,San Diego Padres,3,Los Angeles Angels,7,-4
8/15/18,Round ,Los Angeles Dodgers,1,San Francisco Giants,2,-1
8/15/18,Round ,Detroit Tigers,5,Chicago White Sox,6,-1
8/15/18,Round ,Chicago Cubs,8,Milwaukee Brewers,4,4
8/15/18,Round ,Philadelphia Phillies,7,Boston Red Sox,4,3
8/15/18,Round ,Baltimore Orioles,5,New York Mets,16,-11
8/15/18,Round ,New York Yankees,1,Tampa Bay Rays,6,-5
8/15/18,Round ,Cincinnati Reds,3,Cleveland Indians,4,-1
8/15/18,Round ,Atlanta Braves,5,Miami Marlins,2,3
8/16/18,Round ,Houston Astros,12,Colorado Rockies,1,11
8/16/18,Round ,Kansas City Royals,5,Toronto Blue Jays,6,-1
8/16/18,Round ,St. Louis Cardinals,4,Washington Nationals,2,2
8/16/18,Round ,San Diego Padres,2,Los Angeles Angels,3,-1
8/16/18,Round ,Los Angeles Dodgers,4,San Francisco Giants,3,1
8/16/18,Round ,New York Yankees,1,Tampa Bay Rays,3,-2
8/16/18,Round ,Pittsburg,,,,0
