date,round,home_team,home_score,away_team,away_score,home_result
5/16/19,Round 0,St. Louis Blues,4,San Jose Sharks,5,-1
5/17/19,Round 0,Carolina Hurricanes,0,Boston Bruins,4,-4
5/18/19,Round 0,St. Louis Blues,2,San Jose Sharks,1,1
5/19/19,Round 0,San Jose Sharks,0,St. Louis Blues,5,-5
5/22/19,Round 0,St. Louis Blues,5,San Jose Sharks,1,4
5/28/19,Round 0,Boston Bruins,4,St. Louis Blues,2,2
5/30/19,Round 0,Boston Bruins,2,St. Louis Blues,3,-1
6/2/19,Round 0,St. Louis Blues,2,Boston Bruins,7,-5
6/4/19,Round 0,St. Louis Blues,4,Boston Bruins,2,2
6/7/19,Round 0,Boston Bruins,1,St. Louis Blues,2,-1
6/10/19,Round 0,St. Louis Blues,1,Boston Bruins,5,-4
6/13/19,Round 0,Boston Bruins,1,St. Louis Blues,4,-3
